id,neighbourhood_cleansed,room_type_simple,accommodates,bedrooms,price_clean,price_category,latitude,longitude,review_scores_rating,number_of_reviews,host_is_superhost
8759956,Tijuca,Quarto Privado,3,1.0,263.0,Baixo,-22.93207,-43.24157,5.0,29,t
53448338,Copacabana,Casa/Apto Inteiro,5,1.0,260.0,Baixo,-22.96512,-43.17775,4.85,131,f
747634898037439031,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,223.0,Baixo,-23.00275748526653,-43.32758102268448,4.67,6,f
1033461846074324424,Copacabana,Casa/Apto Inteiro,4,2.0,2043.0,Alto,-22.96730006225309,-43.18017534964216,,0,f
53682862,Ipanema,Casa/Apto Inteiro,4,2.0,596.0,Médio,-22.987180709838867,-43.18918991088867,5.0,71,t
17636141,Copacabana,Quarto Privado,4,2.0,4850.0,Alto,-22.97471,-43.1865,4.86,28,f
806559099887100147,Copacabana,Casa/Apto Inteiro,4,2.0,1560.0,Médio-Alto,-22.9854595,-43.1899277,4.43,21,f
48661816,Barra da Tijuca,Casa/Apto Inteiro,4,2.0,481.0,Médio-Baixo,-22.9772,-43.37329,4.83,23,f
18876756,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,522.0,Médio-Baixo,-23.01348,-43.30926,4.97,117,t
37659062,Cosme Velho,Quarto Privado,2,1.0,114.0,Muito Baixo,-22.94454,-43.20229,5.0,7,f
1190977980281782002,Vidigal,Quarto Privado,2,1.0,565.0,Médio,-22.99464,-43.23796,4.89,18,f
13786557,Recreio dos Bandeirantes,Casa/Apto Inteiro,3,2.0,249.0,Baixo,-23.0306293,-43.4806365,4.89,63,
1395725706233069420,Ipanema,Casa/Apto Inteiro,4,1.0,316.0,Médio-Baixo,-22.98758,-43.18977,,0,
1421684051915074679,Guaratiba,Casa/Apto Inteiro,4,1.0,111.0,Muito Baixo,-22.9549288,-43.5824833,5.0,9,f
16349307,Centro,Quarto Privado,3,1.0,267.0,Baixo,-22.91607,-43.17711,5.0,11,t
1313921694227855617,Copacabana,Casa/Apto Inteiro,4,1.0,,,-22.97692,-43.18885,,0,f
760594135161971711,Copacabana,Quarto Privado,2,,,,-22.9662663,-43.1807133,5.0,7,f
38641571,Santa Teresa,Quarto Privado,1,1.0,108.0,Muito Baixo,-22.91822,-43.18098,4.95,81,t
36025095,Barra da Tijuca,Quarto Privado,3,1.0,235.0,Baixo,-23.00352,-43.34004,4.65,40,f
580512881210963665,Copacabana,Casa/Apto Inteiro,6,0.0,606.0,Médio,-22.979643,-43.190834,4.93,29,f
1238512523598549925,Freguesia (Jacarepaguá),Quarto Privado,2,1.0,99.0,Muito Baixo,-22.94814,-43.35269,5.0,23,t
49019470,Ipanema,Casa/Apto Inteiro,6,2.0,328.0,Médio-Baixo,-22.98204,-43.20054,4.9,101,t
14572608,Copacabana,Quarto Privado,3,1.0,321.0,Médio-Baixo,-22.963362773916696,-43.177300801213285,,0,f
1055605497302635640,Catete,Casa/Apto Inteiro,2,1.0,149.0,Baixo,-22.92285,-43.1808268,5.0,9,f
2201088,Copacabana,Casa/Apto Inteiro,8,3.0,789.0,Médio,-22.98268,-43.1893,4.59,34,t
1341597890067310791,Barra da Tijuca,Casa/Apto Inteiro,4,2.0,454.0,Médio-Baixo,-23.003585516157056,-43.32802187651396,,0,f
1077215976582661063,Catete,Casa/Apto Inteiro,8,3.0,,,-22.9312817,-43.1782383,3.5,4,f
965775817908457639,Copacabana,Casa/Apto Inteiro,2,1.0,217.0,Baixo,-22.9792207,-43.1907952,4.84,111,t
1335127965713460514,Flamengo,Casa/Apto Inteiro,2,1.0,371.0,Médio-Baixo,-22.92864,-43.17508,5.0,2,f
1087830249815728565,Recreio dos Bandeirantes,Casa/Apto Inteiro,12,5.0,,,-23.0056853,-43.4929546,5.0,12,t
746304861436871042,Copacabana,Casa/Apto Inteiro,6,3.0,983.0,Médio,-22.97095,-43.18455,5.0,2,f
10423838,Copacabana,Casa/Apto Inteiro,4,2.0,,,-22.9856,-43.19185,,0,f
1191514646866728462,Barra da Tijuca,Casa/Apto Inteiro,3,0.0,606.0,Médio,-23.0081641,-43.3655148,,0,f
965359321297586146,Barra da Tijuca,Casa/Apto Inteiro,4,2.0,357.0,Médio-Baixo,-23.0067617,-43.3268673,4.98,43,t
975627015046758315,Copacabana,Casa/Apto Inteiro,2,1.0,179.0,Baixo,-22.98396,-43.18976,4.46,68,f
1421075340794016659,Leme,Casa/Apto Inteiro,4,2.0,433.0,Médio-Baixo,-22.964231295716544,-43.17244068018631,5.0,1,f
28103907,Copacabana,Casa/Apto Inteiro,2,1.0,280.0,Baixo,-22.98479,-43.19211,4.94,67,t
2110690,Copacabana,Casa/Apto Inteiro,4,2.0,284.0,Baixo,-22.970991,-43.189644,4.82,120,t
1218495831588009409,Recreio dos Bandeirantes,Casa/Apto Inteiro,6,1.0,,,-23.0291,-43.4775,4.91,11,f
5179076,Ipanema,Casa/Apto Inteiro,4,2.0,553.0,Médio-Baixo,-22.98116,-43.19932,5.0,18,t
664580281602506227,Copacabana,Casa/Apto Inteiro,8,2.0,3000.0,Alto,-22.96036,-43.17426,,0,f
1341441264784156361,Tauá,Casa/Apto Inteiro,3,1.0,107.0,Muito Baixo,-22.79898,-43.18451,5.0,5,t
1407371398383723369,Leblon,Casa/Apto Inteiro,6,2.0,560.0,Médio,-22.983253101471742,-43.222657451867775,5.0,1,f
598397544121437364,Copacabana,Casa/Apto Inteiro,6,2.0,,,-22.9622,-43.17729,4.0,4,f
701975709540602691,Recreio dos Bandeirantes,Casa/Apto Inteiro,3,1.0,243.0,Baixo,-23.03209,-43.47233,4.89,62,t
29005666,Copacabana,Casa/Apto Inteiro,4,1.0,461.0,Médio-Baixo,-22.97008,-43.1827,5.0,1,t
21943660,Glória,Casa/Apto Inteiro,2,1.0,319.0,Médio-Baixo,-22.922510147094727,-43.173439025878906,5.0,7,f
1273089048253844830,Centro,Casa/Apto Inteiro,6,1.0,383.0,Médio-Baixo,-22.9001411,-43.1799214,5.0,4,
1444199302778493392,Copacabana,Casa/Apto Inteiro,9,3.0,800.0,Médio,-22.967775318126403,-43.17903634617231,,0,f
12891530,Humaitá,Casa/Apto Inteiro,2,1.0,160.0,Baixo,-22.95394,-43.19969,5.0,8,f
2203711,Recreio dos Bandeirantes,Casa/Apto Inteiro,15,5.0,1826.0,Alto,-23.01279,-43.45832,4.99,69,
616864351083345410,Copacabana,Casa/Apto Inteiro,4,1.0,301.0,Baixo,-22.97933,-43.19157,4.8,45,t
1440709749193983718,Leblon,Quarto Privado,2,1.0,273.0,Baixo,-22.9829747,-43.2163955,5.0,1,f
10183798,Recreio dos Bandeirantes,Quarto Privado,2,1.0,144.0,Baixo,-23.0188,-43.45585,4.99,169,t
14162559,Copacabana,Casa/Apto Inteiro,5,2.0,218.0,Baixo,-22.96728,-43.18346,4.76,17,f
1289134992497104170,Copacabana,Casa/Apto Inteiro,5,1.0,204.0,Baixo,-22.9636787,-43.1764946,4.19,21,f
1305185753327006814,Copacabana,Casa/Apto Inteiro,4,1.0,246.0,Baixo,-22.9729171,-43.1884229,5.0,29,t
1341384186403780734,Copacabana,Casa/Apto Inteiro,4,1.0,,,-22.9731816,-43.1905693,,0,f
1032766366548883109,Copacabana,Quarto Privado,2,1.0,315.0,Médio-Baixo,-22.9840033,-43.192681,5.0,10,f
29363734,Ipanema,Casa/Apto Inteiro,4,1.0,463.0,Médio-Baixo,-22.984196,-43.210655,4.77,39,t
31878749,Ipanema,Casa/Apto Inteiro,4,2.0,767.0,Médio,-22.985277,-43.198845,4.79,92,f
52149666,Jacarepaguá,Casa/Apto Inteiro,7,3.0,252.0,Baixo,-22.969185,-43.395061,4.94,50,t
1411761828614991723,Copacabana,Casa/Apto Inteiro,6,2.0,632.0,Médio,-22.9813155,-43.19418659999999,,0,
1198815806531849094,Camorim,Casa/Apto Inteiro,3,1.0,194.0,Baixo,-22.98052,-43.42267,5.0,18,t
1233067440734690872,Copacabana,Casa/Apto Inteiro,3,,213.0,Baixo,-22.96717598869739,-43.180955866270445,5.0,5,f
1096461793059785484,Catete,Quarto Privado,2,1.0,140.0,Muito Baixo,-22.9246278,-43.1773059,4.73,11,f
1279150150463659096,Leblon,Casa/Apto Inteiro,3,2.0,,,-22.9856333,-43.2265917,4.71,14,f
2829064,São Cristóvão,Casa/Apto Inteiro,6,3.0,298.0,Baixo,-22.90505,-43.21977,4.87,161,t
13708267,Freguesia (Jacarepaguá),Casa/Apto Inteiro,4,1.0,4300.0,Alto,-22.9368,-43.34645,,0,f
1434161113288385663,Barra da Tijuca,Casa/Apto Inteiro,6,2.0,688.0,Médio,-23.0137,-43.30726,,0,f
528310127214642241,Santa Teresa,Quarto Privado,1,1.0,120.0,Muito Baixo,-22.9208,-43.18172,5.0,61,t
1056605847048755744,Copacabana,Casa/Apto Inteiro,4,1.0,899.0,Médio,-22.9841247,-43.19088420000001,5.0,4,f
1397161735389214843,Centro,Casa/Apto Inteiro,4,1.0,145.0,Baixo,-22.9070293,-43.1941657,,0,f
942968846137408947,Copacabana,Quarto Privado,2,1.0,400.0,Médio-Baixo,-22.97236,-43.19062,4.5,4,f
17218137,Camorim,Casa/Apto Inteiro,2,1.0,400.0,Médio-Baixo,-22.98004,-43.41899,,0,f
1218955438722501649,Copacabana,Casa/Apto Inteiro,3,1.0,380.0,Médio-Baixo,-22.9657618,-43.1794553,5.0,9,t
1288407529641318823,Copacabana,Casa/Apto Inteiro,9,3.0,808.0,Médio,-22.96517820759088,-43.176104271680295,,0,f
1040790746229502907,Copacabana,Casa/Apto Inteiro,6,1.0,612.0,Médio,-22.967454457038425,-43.185389644748895,1.0,1,f
1142352512128148415,Copacabana,Casa/Apto Inteiro,2,1.0,337.0,Médio-Baixo,-22.961142001151774,-43.17317088677967,4.93,54,t
1095496334633264467,Copacabana,Casa/Apto Inteiro,4,2.0,396.0,Médio-Baixo,-22.9693537,-43.1889227,,0,f
1208115290280779017,Copacabana,Casa/Apto Inteiro,4,1.0,413.0,Médio-Baixo,-22.984985545663815,-43.19050200283528,4.91,11,t
884042298357441137,Glória,Quarto Privado,2,1.0,227.0,Baixo,-22.9202,-43.17799,5.0,9,t
1009432738073181276,Centro,Quarto Privado,2,1.0,103.0,Muito Baixo,-22.89640408800993,-43.1810880824549,4.72,50,f
20706150,Ipanema,Casa/Apto Inteiro,5,2.0,850.0,Médio,-22.98432,-43.21331,4.95,94,t
1228498002728540295,Parque Anchieta,Casa/Apto Inteiro,3,1.0,99.0,Muito Baixo,-22.83179573281482,-43.39664982154809,5.0,35,t
1242917171816782034,Camorim,Casa/Apto Inteiro,4,1.0,253.0,Baixo,-22.98333,-43.41877,5.0,6,f
14159822,Vargem Grande,Quarto Privado,3,1.0,550.0,Médio-Baixo,-22.97742,-43.48654,,0,f
1389092075854803711,Copacabana,Casa/Apto Inteiro,4,1.0,181.0,Baixo,-22.96365956979152,-43.18058697965272,,0,f
706539544942537658,Barra da Tijuca,Casa/Apto Inteiro,8,3.0,3000.0,Alto,-23.00586907863665,-43.34182991694944,,0,f
1167777209833599598,Barra da Tijuca,Casa/Apto Inteiro,5,2.0,750.0,Médio,-22.97346,-43.38976,,0,f
45921686,Copacabana,Casa/Apto Inteiro,4,1.0,303.0,Baixo,-22.96805703699741,-43.18477365023622,,0,f
969355559619444771,Recreio dos Bandeirantes,Casa/Apto Inteiro,5,4.0,560.0,Médio,-23.0002915,-43.430632,,0,f
703738563652087973,Copacabana,Casa/Apto Inteiro,6,2.0,2300.0,Alto,-22.9811043,-43.1928945,4.51,59,t
552957875535717236,Copacabana,Casa/Apto Inteiro,4,1.0,243.0,Baixo,-22.96245,-43.175606,4.9,97,t
1375429515986989679,Copacabana,Casa/Apto Inteiro,4,2.0,1000.0,Médio,-22.975882394891048,-43.1916690563578,5.0,1,t
38266134,Jacarepaguá,Casa/Apto Inteiro,5,2.0,328.0,Médio-Baixo,-22.97221,-43.38951,4.88,17,t
1909608,Copacabana,Casa/Apto Inteiro,10,3.0,653.0,Médio,-22.9632,-43.17564,4.38,29,f
1357857262230283116,Flamengo,Casa/Apto Inteiro,2,1.0,200.0,Baixo,-22.9344643,-43.1774591,5.0,7,f
35987223,Ipanema,Casa/Apto Inteiro,4,2.0,543.0,Médio-Baixo,-22.98608,-43.20569,4.74,19,f
14321248,Jacarepaguá,Quarto Privado,1,1.0,288.0,Baixo,-22.9734,-43.40986,5.0,4,f
1365294183986926519,Flamengo,Casa/Apto Inteiro,4,1.0,450.0,Médio-Baixo,-22.9278046,-43.1762469,5.0,3,t
1041236823262923195,Campo Grande,Casa/Apto Inteiro,5,2.0,261.0,Baixo,-22.8684344,-43.5856849,5.0,9,t
1240801741176885651,Jacarepaguá,Casa/Apto Inteiro,3,1.0,850.0,Médio,-22.9728042,-43.4103948,,0,f
13590367,Jacarepaguá,Casa/Apto Inteiro,5,3.0,1000.0,Médio,-22.96865,-43.39581,,0,f
4614791,Copacabana,Quarto Privado,2,1.0,240.0,Baixo,-22.96538,-43.18562,4.94,185,t
1313673062703391395,Leblon,Casa/Apto Inteiro,5,3.0,367.0,Médio-Baixo,-22.98577,-43.22815,4.92,13,t
40866748,Barra da Tijuca,Casa/Apto Inteiro,4,2.0,449.0,Médio-Baixo,-23.01251,-43.32033,4.69,101,t
1299424751960927058,Copacabana,Quarto Privado,2,1.0,190.0,Baixo,-22.9645599,-43.1760413,,0,f
803992334088384892,Praça da Bandeira,Casa/Apto Inteiro,2,2.0,169.0,Baixo,-22.9128672,-43.2142234,4.5,2,f
1119003147906018000,Flamengo,Casa/Apto Inteiro,2,1.0,268.0,Baixo,-22.9269902,-43.1736685,4.97,67,t
612902699384176820,Copacabana,Quarto Privado,2,1.0,122.0,Muito Baixo,-22.97289859796174,-43.19079972803593,5.0,26,t
23467232,Barra da Tijuca,Casa/Apto Inteiro,16,11.0,7337.0,Muito Alto,-23.00386,-43.38364,4.0,2,f
835749224161307287,Ipanema,Casa/Apto Inteiro,8,3.0,423.0,Médio-Baixo,-22.983504939393317,-43.19851771826327,4.84,81,t
48901,Copacabana,Casa/Apto Inteiro,10,4.0,743.0,Médio,-22.96574,-43.17514,4.63,48,f
13979558,Freguesia (Jacarepaguá),Casa/Apto Inteiro,4,3.0,208.0,Baixo,-22.92899,-43.32646,,0,f
1050384333116056587,Taquara,Casa/Apto Inteiro,6,5.0,27389.0,Muito Alto,-22.92723,-43.38583,,0,f
2291402,Ipanema,Casa/Apto Inteiro,2,1.0,220.0,Baixo,-22.98413,-43.20066,4.71,224,t
1362261061274960584,Barra da Tijuca,Casa/Apto Inteiro,3,1.0,355.0,Médio-Baixo,-23.004381,-43.308594,5.0,1,f
605757353882458609,Itanhangá,Casa/Apto Inteiro,3,1.0,,,-22.977669,-43.329796,,0,f
19071216,Copacabana,Casa/Apto Inteiro,4,1.0,125.0,Muito Baixo,-22.96594,-43.19186,4.85,107,f
1274150796208969055,Vidigal,Quarto Privado,4,1.0,,,-22.996974065514745,-43.23842900523245,5.0,2,f
20208217,Copacabana,Quarto Privado,2,1.0,128.0,Muito Baixo,-22.97208976745605,-43.18735504150391,4.77,31,f
946503964084861929,Jacarepaguá,Casa/Apto Inteiro,3,1.0,159.0,Baixo,-22.96869389148952,-43.38845070251618,4.8,45,f
1366619350645046813,Botafogo,Casa/Apto Inteiro,2,1.0,215.0,Baixo,-22.94523828796164,-43.18219428211526,5.0,17,t
761462636387799933,Leme,Casa/Apto Inteiro,4,1.0,380.0,Médio-Baixo,-22.96329978391761,-43.171233189549255,4.92,83,t
14212596,Taquara,Casa/Apto Inteiro,10,2.0,770.0,Médio,-22.91867,-43.37183,,0,f
1365078227130461543,Barra da Tijuca,Quarto Privado,2,1.0,240.0,Baixo,-23.004989398959783,-43.31033270806074,5.0,1,f
1358743107791552633,Copacabana,Quarto Privado,2,,,,-22.975319,-43.18837300000001,5.0,1,f
48009299,Copacabana,Casa/Apto Inteiro,6,3.0,453.0,Médio-Baixo,-22.96968,-43.18429,5.0,10,f
1058061475477560699,Copacabana,Casa/Apto Inteiro,4,1.0,264.0,Baixo,-22.970933,-43.1876107,4.98,43,t
13244801,Copacabana,Casa/Apto Inteiro,5,1.0,257.0,Baixo,-22.98311,-43.19453,4.58,126,t
28465705,Ipanema,Casa/Apto Inteiro,6,3.0,1311.0,Médio-Alto,-22.9842,-43.21288,4.64,22,f
786965350935302112,Copacabana,Casa/Apto Inteiro,4,2.0,,,-22.98172515021949,-43.1942168964998,4.85,26,t
1238506177396423495,Joá,Casa/Apto Inteiro,10,5.0,6000.0,Alto,-23.01372182126927,-43.28960854361985,,0,
964409222757833406,Barra da Tijuca,Quarto Privado,1,1.0,135.0,Muito Baixo,-23.010175441793734,-43.43798309278173,5.0,3,f
1003053714510345845,Jacarepaguá,Casa/Apto Inteiro,4,1.0,277.0,Baixo,-22.9698203761336,-43.365766742654365,5.0,17,f
1068367925451148447,Leme,Casa/Apto Inteiro,6,2.0,442.0,Médio-Baixo,-22.96180614965307,-43.1688267365098,4.89,18,t
739206012254877450,Tijuca,Casa/Apto Inteiro,4,2.0,329.0,Médio-Baixo,-22.9336,-43.24357,4.96,23,t
1295084621462396570,Leblon,Casa/Apto Inteiro,2,1.0,163.0,Baixo,-22.97888,-43.22475,4.9,10,f
1013554378850746855,Madureira,Casa/Apto Inteiro,6,1.0,120.0,Muito Baixo,-22.8616577,-43.3302864,5.0,4,f
993541096456098614,Barra da Tijuca,Casa/Apto Inteiro,2,1.0,,,-23.0098515,-43.3527676,,0,f
3017128,Copacabana,Casa/Apto Inteiro,4,1.0,334.0,Médio-Baixo,-22.98701,-43.19117,4.91,46,
22628829,Ipanema,Casa/Apto Inteiro,4,1.0,235.0,Baixo,-22.98498,-43.21063,4.55,84,f
49022536,Copacabana,Casa/Apto Inteiro,3,1.0,214.0,Baixo,-22.979022979736328,-43.19028854370117,5.0,2,t
40943750,Copacabana,Quarto Privado,2,1.0,243.0,Baixo,-22.984773965257222,-43.192246266584114,5.0,5,f
1048830029288811812,Copacabana,Casa/Apto Inteiro,2,1.0,160.0,Baixo,-22.97523,-43.1926,4.84,55,t
1035580082286413770,Copacabana,Casa/Apto Inteiro,6,2.0,290.0,Baixo,-22.96574,-43.17777,5.0,1,f
23054806,Copacabana,Casa/Apto Inteiro,4,2.0,1140.0,Médio-Alto,-22.96903,-43.18659,4.89,79,f
1009617115460197288,Barra da Tijuca,Casa/Apto Inteiro,2,1.0,665.0,Médio,-23.01210138825296,-43.327627937238674,4.92,13,t
1146187740082068651,Laranjeiras,Quarto Privado,4,1.0,1712.0,Médio-Alto,-22.93580962058676,-43.18861065944501,,0,f
1334020649641643485,Copacabana,Casa/Apto Inteiro,3,2.0,235.0,Baixo,-22.9739946,-43.1905227,5.0,3,f
1010249763837626705,Ipanema,Casa/Apto Inteiro,4,0.0,325.0,Médio-Baixo,-22.98387314708851,-43.21355324238539,5.0,9,
1332640168188694347,Botafogo,Casa/Apto Inteiro,4,1.0,328.0,Médio-Baixo,-22.9494664,-43.1822391,5.0,2,f
943257321137437578,Copacabana,Casa/Apto Inteiro,4,2.0,268.0,Baixo,-22.97147418409867,-43.18766522779477,4.94,34,f
1409327076566062293,Santa Teresa,Quarto Compartilhado,16,1.0,60.0,Muito Baixo,-22.924414370355752,-43.19016926999481,5.0,1,f
826035132346684033,Grajaú,Quarto Privado,3,1.0,250.0,Baixo,-22.9235,-43.26108,4.0,1,f
1062954337785154322,Leblon,Casa/Apto Inteiro,4,1.0,538.0,Médio-Baixo,-22.98416360139752,-43.2292421710895,3.0,2,f
1439891538356607942,Copacabana,Casa/Apto Inteiro,4,2.0,392.0,Médio-Baixo,-22.964932432113308,-43.17969236522913,,0,t
1272665680577711019,Santa Teresa,Quarto Privado,4,1.0,158.0,Baixo,-22.921131139170644,-43.18995443121339,5.0,1,t
32615328,Rocinha,Casa/Apto Inteiro,2,1.0,140.0,Muito Baixo,-22.99081,-43.24924,,0,f
709346211296474727,Glória,Casa/Apto Inteiro,3,1.0,250.0,Baixo,-22.92051,-43.17952,4.35,23,f
1004388069414208259,Santa Teresa,Casa/Apto Inteiro,3,1.0,155.0,Baixo,-22.92181777158015,-43.18198787134979,4.93,15,
1294304055890192447,Copacabana,Casa/Apto Inteiro,6,2.0,772.0,Médio,-22.97033,-43.18166,,0,t
1342763011363390759,Centro,Quarto Compartilhado,2,1.0,148.0,Baixo,-22.910185351864417,-43.187187363532,4.5,2,f
1292764539860239034,Botafogo,Quarto Privado,1,3.0,198.0,Baixo,-22.957589186266475,-43.17721124094189,,0,f
31555678,Recreio dos Bandeirantes,Casa/Apto Inteiro,6,2.0,509.0,Médio-Baixo,-23.00589,-43.44149,5.0,3,f
1086374032358990114,Catete,Casa/Apto Inteiro,5,1.0,540.0,Médio-Baixo,-22.9222077,-43.1787459,5.0,3,f
10742845,Copacabana,Casa/Apto Inteiro,8,2.0,1239.0,Médio-Alto,-22.97618,-43.19144,5.0,4,f
14266961,Jacarepaguá,Quarto Privado,10,4.0,108.0,Muito Baixo,-22.92738,-43.43295,,0,f
1074442086316051711,Copacabana,Casa/Apto Inteiro,5,2.0,275.0,Baixo,-22.96568,-43.18284,,0,f
998742155664652705,Taquara,Casa/Apto Inteiro,2,2.0,116.0,Muito Baixo,-22.930219373932857,-43.36307807647273,5.0,2,f
627569820320939949,Copacabana,Casa/Apto Inteiro,4,2.0,333.0,Médio-Baixo,-22.96081,-43.17386,4.8,65,t
1225452910554007028,Centro,Quarto Privado,2,1.0,142.0,Baixo,-22.91498394462015,-43.18818993866444,4.92,26,t
1120518802429741653,Copacabana,Casa/Apto Inteiro,3,1.0,259.0,Baixo,-22.970056497479646,-43.186033107340336,4.96,47,t
1219896143515188151,Laranjeiras,Casa/Apto Inteiro,3,1.0,,,-22.93573,-43.18881,5.0,6,t
1121251197776536069,Santa Teresa,Casa/Apto Inteiro,2,1.0,133.0,Muito Baixo,-22.9183421,-43.1914082,4.43,7,f
1073112802532551230,Santa Teresa,Casa/Apto Inteiro,3,1.0,485.0,Médio-Baixo,-22.9251259,-43.18789,5.0,2,f
11350800,Barra da Tijuca,Casa/Apto Inteiro,4,2.0,2206.0,Alto,-23.01044,-43.31051,,0,f
1358357574893599939,Catete,Casa/Apto Inteiro,4,2.0,135.0,Muito Baixo,-22.92612,-43.18104,4.75,4,f
23766876,Ipanema,Casa/Apto Inteiro,4,2.0,754.0,Médio,-22.9819801,-43.20120439999999,4.97,33,t
1237001284219826495,Copacabana,Casa/Apto Inteiro,4,1.0,373.0,Médio-Baixo,-22.9697421,-43.1885751,5.0,6,f
13693847,Jacarepaguá,Casa/Apto Inteiro,5,2.0,1237.0,Médio-Alto,-22.96991,-43.39149,,0,f
1249355180059558703,Rocinha,Casa/Apto Inteiro,3,0.0,96.0,Muito Baixo,-22.98778011092553,-43.248209059238434,4.71,14,t
1157850019487169947,Copacabana,Casa/Apto Inteiro,4,1.0,407.0,Médio-Baixo,-22.97000367283913,-43.18066191662399,,0,t
1277581933732389182,Copacabana,Casa/Apto Inteiro,4,1.0,290.0,Baixo,-22.96357119658113,-43.17687557530529,5.0,3,f
1015314601857227444,Camorim,Casa/Apto Inteiro,2,1.0,200.0,Baixo,-22.98089118595285,-43.42353366531354,4.97,76,t
16178461,Copacabana,Casa/Apto Inteiro,4,1.0,215.0,Baixo,-22.97642,-43.18793,4.83,88,t
1200047551491042021,Copacabana,Casa/Apto Inteiro,4,1.0,239.0,Baixo,-22.98451,-43.19139,5.0,42,t
1044109240816882036,Anil,Casa/Apto Inteiro,5,5.0,2500.0,Alto,-22.96612326095885,-43.34095578343864,,0,f
1438576458391235218,Barra de Guaratiba,Quarto Privado,3,1.0,192.0,Baixo,-23.066512136574005,-43.56839982766107,,0,f
3278215,Copacabana,Casa/Apto Inteiro,10,3.0,1300.0,Médio-Alto,-22.96655517068681,-43.19291966192495,,0,f
1264662524636303125,Copacabana,Casa/Apto Inteiro,8,4.0,2100.0,Alto,-22.96636,-43.17415,,0,f
28717513,Copacabana,Casa/Apto Inteiro,4,2.0,223.0,Baixo,-22.97500702264588,-43.19324343896473,4.76,42,
783512809570238833,Santa Teresa,Casa/Apto Inteiro,2,1.0,130.0,Muito Baixo,-22.9172157,-43.1859353,2.0,1,f
1300898483832615146,Catete,Casa/Apto Inteiro,2,1.0,144.0,Baixo,-22.9294443,-43.1779447,4.89,28,t
5467331,Barra da Tijuca,Casa/Apto Inteiro,6,3.0,253.0,Baixo,-22.9967,-43.37751,4.76,54,t
689719743609499526,Barra da Tijuca,Casa/Apto Inteiro,6,2.0,1281.0,Médio-Alto,-23.01537,-43.31143,4.0,1,f
1424246505686639711,Jacarepaguá,Quarto Privado,3,1.0,339.0,Médio-Baixo,-22.9730035,-43.4089224,5.0,1,f
823812882989946062,Santa Teresa,Quarto Privado,2,1.0,1039.0,Médio,-22.921430354948303,-43.18596046627046,,0,f
22963260,Botafogo,Casa/Apto Inteiro,2,1.0,,,-22.95312,-43.17713,5.0,3,t
1359581914285513148,Copacabana,Casa/Apto Inteiro,3,1.0,1125.0,Médio-Alto,-22.984041,-43.1914755,4.0,1,f
1054545277308982066,Centro,Casa/Apto Inteiro,2,1.0,134.0,Muito Baixo,-22.9109381,-43.1764305,4.59,49,f
30527468,Ipanema,Casa/Apto Inteiro,6,3.0,817.0,Médio,-22.984935760498047,-43.20979309082031,4.8,86,f
20354056,Copacabana,Casa/Apto Inteiro,3,1.0,220.0,Baixo,-22.97018,-43.18469,4.77,77,t
52769957,Centro,Casa/Apto Inteiro,4,1.0,261.0,Baixo,-22.906525,-43.194077,4.94,33,
1295657205690684989,Leblon,Casa/Apto Inteiro,2,1.0,395.0,Médio-Baixo,-22.978743162609764,-43.22183157486264,4.54,13,t
1407457222399625802,Santa Teresa,Quarto Compartilhado,16,1.0,60.0,Muito Baixo,-22.92451,-43.19009,,0,f
37943822,Vidigal,Casa/Apto Inteiro,4,1.0,408.0,Médio-Baixo,-22.9932,-43.2359,4.83,24,t
931353636514343675,Ipanema,Casa/Apto Inteiro,2,1.0,358.0,Médio-Baixo,-22.98523,-43.19537,5.0,63,t
1350680524668696795,Flamengo,Casa/Apto Inteiro,3,1.0,300.0,Baixo,-22.9343994,-43.1784622,,0,f
822704537524294809,Barra da Tijuca,Casa/Apto Inteiro,3,2.0,870.0,Médio,-22.99927,-43.42225,5.0,9,f
828408587576027064,Estácio,Quarto Compartilhado,8,2.0,65.0,Muito Baixo,-22.91588207186388,-43.19741000288675,4.43,7,t
1361858221786843139,Centro,Casa/Apto Inteiro,2,1.0,139.0,Muito Baixo,-22.910575205213647,-43.17653842270374,5.0,6,f
1084742857742134519,São Conrado,Quarto Privado,4,1.0,605.0,Médio,-22.99751,-43.25764,5.0,6,f
1260346537884265464,Copacabana,Casa/Apto Inteiro,2,1.0,164.0,Baixo,-22.96164,-43.17484,4.64,11,f
1240048472749039771,Ipanema,Quarto Compartilhado,2,1.0,149.0,Baixo,-22.98479633821968,-43.208575397729874,4.86,14,f
13710960,Copacabana,Casa/Apto Inteiro,8,3.0,543.0,Médio-Baixo,-22.96411,-43.17569,4.63,65,f
37355171,Barra da Tijuca,Casa/Apto Inteiro,5,2.0,391.0,Médio-Baixo,-23.000311688333557,-43.421418741345406,4.86,50,t
1117500118865653581,Copacabana,Quarto Privado,3,2.0,209.0,Baixo,-22.98157,-43.1966,,0,f
1018937058070034696,Barra da Tijuca,Casa/Apto Inteiro,6,3.0,1143.0,Médio-Alto,-23.003035259159404,-43.34744576364756,5.0,5,f
1280580355220456253,Ipanema,Casa/Apto Inteiro,4,2.0,,,-22.982240133584572,-43.1997267465395,5.0,3,t
1233574786246249728,Recreio dos Bandeirantes,Casa/Apto Inteiro,4,3.0,,,-23.0231792,-43.5130884,,0,f
